"budget","popularity","revenue","runtime","vote_average","vote_count","release_year","release_month","budget_adjust","revenue_adjust","weight","History","Action","Documentary","Drama","Crime","Fantasy","Science Fiction","Romance","Horror","Comedy","Thriller","Western","Adventure","Music","War","Family","Animation","Mystery","based on novel","not based on novel","United States","United Kingdom","France","Japan","Australia","Germany","Canada","Spain","India","Mexico","Ireland","Italy","South Korea","China","South Africa","Hong Kong","New Zealand","Norway","Thailand","Fiji","Bulgaria","Russia","Brazil","Iran"
"44000000","3.770161","13681765","192.0","7.1","71","1995","12","78232808.39895014","24326429.5410105","6.393880369329581","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45000000","21.118196","60222298","128.0","6.7","670","2010","2","55919809.59019702","74835987.49431339","6.474423851019591","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45000000","6.513856","11203026","106.0","6.0","154","1998","1","74807668.71165645","18623827.94613497","6.315192819148931","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45000000","11.387408","9323833","160.0","6.3","90","2008","9","56634835.55733084","11734527.749311436","6.350291286727451","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"45000000","14.813057","42487390","99.0","5.0","332","2008","8","56634835.55733084","53472585.464670725","6.070486437176352","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40000000","5.201688","8493890","85.0","6.3","80","2002","4","60249027.23735409","12793715.249027237","6.350668282879831","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45000000","5.361699","4607608","139.0","6.4","81","2007","10","58809358.45125446","6021566.010552614","6.35669774484022","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45000000","35.6585","160078586","101.0","6.0","1007","2011","9","54208696.57996169","192836699.94274005","6.196281065617733","0","1","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"44500000","62.01056","232324128","120.0","7.1","3423","2012","10","52519512.70503586","274192134.6557837","6.899955417866517","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44000000","54.884297","368875760","130.0","7.2","1220","1993","8","82509896.19377165","691725015.1363323","6.771136414455009","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40000000","33.747825","136000000","110.0","5.5","858","2010","3","49706497.41350846","169002091.20592874","6.007003546099288","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44000000","16.245068","165615285","147.0","7.3","715","1996","10","75989037.60356916","286021502.71797323","6.697456317603704","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44000000","38.653969","300400432","96.0","6.3","864","1985","5","110805576.20817846","756500976.3851303","6.3319128844956065","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2600000","46.007991","84300000","88.0","6.9","1355","1940","2","50323000.00000001","1631626500.0000002","6.63752069350774","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44000000","5.380124","3484331","219.0","6.4","55","1980","11","144692718.44660196","11458121.008131068","6.355837654210615","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50000000","49.020045","111340801","106.0","6.4","1528","2006","1","67204861.11111112","149652861.34409723","6.379220520978323","0","1","0","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40000000","24.821138","34227298","109.0","5.6","685","2015","11","45730053.118552685","39130403.8911133","6.0875665236522405","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43000000","19.043286","80049764","136.0","7.0","302","2000","12","67663821.1382114","125964486.35934961","6.479300443034508","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45000000","25.999888","50871113","103.0","6.6","518","2005","2","62435483.870967746","70581390.11577061","6.42584169828538","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43000000","18.65632","68696770","84.0","5.3","280","2002","4","64767704.28015565","103472839.17120624","6.161532913534351","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42000000","23.736535","270248367","154.0","6.6","501","1993","6","78759446.36678202","506776470.6296886","6.424154694792988","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44000000","21.75433","48190704","99.0","6.8","566","2010","5","54677147.154859304","59884777.593278795","6.4926326864624695","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40000000","44.094856","51070807","93.0","6.3","1045","2011","1","48185508.071077056","61521819.57237296","6.329400386847191","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42000000","62.714026","201585328","109.0","6.7","4074","2012","3","49568978.283404626","237913779.6639285","6.618541946201519","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42000000","28.969151","363889678","124.0","7.0","1262","1999","5","68311764.70588237","591855858.6294118","6.677977539491929","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45000000","31.789029","224834564","84.0","6.5","1150","2000","6","70810975.60975611","353794551.72520334","6.423790137005696","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42000000","33.238296","171963386","90.0","5.8","773","2004","1","60247432.50397036","246675059.31402862","6.142669703681152","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40000000","6.420434","70100000","117.0","5.4","134","1992","6","77254454.7398432","135388431.9315752","6.261809430375861","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43000000","37.654688","158674180","117.0","6.5","1575","2013","6","50016569.58151076","184566003.83160844","6.435239126674336","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31115000","13.244365","71000000","248.0","6.7","146","1963","6","275530442.8104575","628721241.8300655","6.389993920972639","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42000000","14.046705","63781810","115.0","6.1","184","2002","4","63261478.599221796","96069800.19844358","6.321412718610358","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32000000","14.733513","55157539","119.0","6.1","305","2002","1","48199221.78988326","83079701.73891051","6.304228023965166","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32000000","28.22119","156167015","133.0","5.9","541","1989","7","69927741.93548387","341262710.1173387","6.217098322764175","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42000000","45.151657","89162162","100.0","5.6","922","2011","3","50594783.47463091","107408101.917142","6.034463000625779","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60000000","15.205371","56359980","120.0","5.7","191","2001","3","91802371.54150198","86232997.06719369","6.267468158727816","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"48000000","14.587367","20915465","104.0","4.0","232","1993","5","90010795.84775087","39221201.04532872","5.98640073308324","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42000000","34.828241","24127895","122.0","7.0","1335","2005","9","58273118.2795699","33476373.31362007","6.687057353944262","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"31000000","23.607392","177394432","99.0","7.2","635","2002","12","46692996.10894942","267196049.13307396","6.638322651859022","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40000000","19.438503","36893721","91.0","5.3","388","2012","1","47208550.74609964","43542477.50102355","6.104866924093602","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"44000000","74.168016","12342632","112.0","6.1","2304","2014","12","50362766.96404435","14127479.525885377","6.189486084699745","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42000000","7.349497","11087569","100.0","6.3","136","2010","12","52191822.28418388","13778105.495514914","6.348626970763808","0","1","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0"
"33000000","7.663515","14000000","100.0","6.8","148","2009","10","41680502.66387616","17682637.493765645","6.400992503111051","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41000000","32.798571","215000000","110.0","6.8","1626","2002","11","61755252.91828795","323838521.40077823","6.605760933806144","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"65000000","36.670399","117487473","132.0","6.6","907","2001","5","99452569.16996048","179760477.46363637","6.457191804424662","0","1","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40000000","73.085576","672806292","107.0","7.7","3147","1999","8","65058823.52941178","1094299645.5176473","7.316448872838377","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42000000","34.041407","46221189","102.0","6.2","925","2012","1","49568978.283404626","54550883.661289066","6.288568834034738","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"41000000","9.419726","7448385","100.0","5.6","248","2011","10","49390145.772853985","8972605.388349732","6.2294217638892775","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8000000","28.456572","90815558","126.0","6.9","891","1984","6","20863907.603464868","236845926.3836381","6.580741953082375","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40000000","49.664128","251171807","138.0","6.8","2807","2013","12","46527041.4711728","292157027.01696026","6.66224858147296","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40000000","36.238968","317375031","108.0","6.7","1804","2009","6","50521821.41075899","400859115.9104024","6.558074391550587","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70000000","19.439386","177841558","105.0","6.2","278","1999","9","113852941.17647062","289254063.4529412","6.3259735570246045","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40000000","43.345252","332000000","108.0","7.4","3829","1989","11","87409677.41935486","725500322.5806453","7.141922386260416","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40000000","115.241998","126546825","89.0","6.3","5878","2014","7","45784333.60367668","144846551.3071523","6.309477213875729","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40000000","98.755657","571006128","125.0","5.2","3254","2015","2","45730053.118552685","652803514.1114773","5.520983027808716","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
